__header__:ESHR,dim1,dim2,Value
Clove,KalTeng,0.0
Clove,KalSel,0.0
Clove,KalTim,0.0
Clove,KalUt,0.0
Clove,SulUt,0.0015126196667551994
Clove,Gorontalo,0.0
Clove,SulTeng,0.0
Clove,SulaSel,0.011648436076939106
Clove,SulBar,0.0
Clove,SulTra,0.0
Clove,Bali,0.00015444567543454468
Clove,NTB,0.0
Clove,NTT,0.0
Clove,Maluku,0.0
Clove,MalUt,0.0
Clove,PapuaBar,0.0
Clove,PapuaProv,0.0
Cashew,NAD,0.0
Cashew,SumUt,0.0
Cashew,SumBar,0.0
Cashew,RiauProv,0.0
Cashew,KepRi,0.0
Cashew,Jambi,0.0
Cashew,SumSel,0.0
Cashew,BaBel,0.0
Cashew,Bengkulu,0.0
Cashew,Lampung,0.0
Cashew,DKI,0.0001267625339096412
Cashew,JaBar,0.0
Cashew,Banten,0.0
Cashew,JaTeng,0.013245206326246262
Cashew,DIY,0.0
Cashew,JaTim,0.9477766752243042
Cashew,KalBar,0.0
Cashew,KalTeng,0.0
Cashew,KalSel,0.0
Cashew,KalTim,0.0
Cashew,KalUt,0.0
Cashew,SulUt,0.0
Cashew,Gorontalo,0.0
Cashew,SulTeng,0.0
Cashew,SulaSel,0.038851410150527954
Cashew,SulBar,0.0
Cashew,SulTra,0.0
Cashew,Bali,0.0
Cashew,NTB,0.0
Cashew,NTT,0.0
Cashew,Maluku,0.0
Cashew,MalUt,0.0
Cashew,PapuaBar,0.0
Cashew,PapuaProv,0.0
Livestock,NAD,3.954035128117539e-05
